
2012-05-16,494,498.7,486,495.2,208.84,28.68
2012-05-17,497,506.5,495,497.8,145.59,27.49
2012-05-18,489.8,503.9,489,500.55,119.16,26.48
2012-05-21,500.25,507.85,493.95,497.45,107.02,28.26
2012-05-22,503.8,505,486.95,489.25,137.15,29.07
2012-05-23,490,492.9,482.2,487.2,154.37,32.59
2012-05-24,493,502.7,485,499.7,143.08,28.46
2012-05-25,499.8,503.15,495.6,500,139.84,29.4
2012-05-28,501.2,510.6,500,508.75,154.04,28.89
2012-05-29,510.15,511.95,502.1,504.95,134.01,33.91
2012-05-30,500.05,505.4,496.55,500.65,127.35,34.1
2012-05-31,496,508.9,495.35,506.2,239.59,25.42
2012-06-01,504,507.15,490,490.4,145.59,27.38
2012-06-04,488,498.5,485.05,495.65,139.37,25.71
2012-06-05,500,504.9,498.45,501.5,134.52,25.63
2012-06-06,504.85,523,503.5,519.9,324.06,25.7
2012-06-07,524.2,539.5,523,537.8,262.88,24.11
2012-06-08,540.9,542.75,530.95,539.1,259.98,24.88
2012-06-11,541.1,548.9,538.4,541.95,178.02,24.75
2012-06-12,538.8,550.85,537.95,549.6,153.65,26.68
2012-06-13,551,552.4,539.8,541.75,110.1,28.61
2012-06-14,540,547.4,532.65,534.4,116.55,32.2
2012-06-15,535,549.7,534.95,547.55,135.06,29.23
2012-06-18,552,552,529.55,534.95,150.69,28.48
2012-06-19,534.8,539,526.3,536.45,157.68,27.61
2012-06-20,537,540.5,528.55,534.2,127.13,26.05
2012-06-21,533,544.7,531.3,542.9,143.44,22.81
2012-06-22,535.1,545.1,535.1,544.35,83.42,22.61
2012-06-25,545.4,548.5,535,536.7,86.68,29.16
2012-06-26,538,548,536.3,543.45,79.51,28.62
2012-06-27,546,554.7,546,549,164.32,28.03
2012-06-28,546.9,552.65,543.25,548.5,166.51,24.87
2012-06-29,552.1,564.9,552.05,563.55,177.17,24.64
2012-07-02,564,575,560,573.95,116.58,23.15
2012-07-03,575.9,580,571.7,575.85,122.09,23.93
2012-07-04,576.7,580.85,575.65,578,185.17,24.37
2012-07-05,577.9,585,575.45,584.1,121.65,23.88
2012-07-06,582.1,589,578.5,581.5,229.94,23.8
2012-07-09,579.95,581.75,569.1,578.15,110.03,24.92
2012-07-10,580,592.3,577.5,588.65,197.84,24.32
2012-07-11,586.9,593.8,585.1,587,181.06,24.63
2012-07-12,583.9,590.9,575.6,580.1,109.99,24.55
2012-07-13,585,591.4,582.45,587.05,139.6,20.17
2012-07-16,588,592.7,581.05,582.65,188.72,20.3
2012-07-17,587,588.75,578.6,583.25,124.46,20.08
2012-07-18,584.7,588.7,580.1,587,104.14,20.11
2012-07-19,588.6,590.8,585.55,589.4,70.71,19.14
2012-07-20,589,589,581,582.6,60.8,18.33
2012-07-23,577.4,580,571.05,573,87.57,21.22
2012-07-24,572.55,577.45,570.2,574.05,76.13,20.71
2012-07-25,574.45,580.8,573.7,576.05,127.2,24.39
2012-07-26,578,578.75,563,565.8,251.46,20.18
2012-07-27,572,588.7,564.65,584.6,195.65,19.52
2012-07-30,587.1,591.9,584,587.25,124.41,20.38
2012-07-31,590,590,579.85,587.75,122.97,19.14
2012-08-01,585.55,588.35,577.6,586.5,114.94,19.61
2012-08-02,586.5,589.2,577.3,582.5,99.86,19.41
2012-08-03,581,589,579.75,588.2,145.18,18.43
2012-08-06,593.15,602,593,600.25,184.52,17.93
2012-08-07,602,602.3,597,600.1,168.38,18.95
2012-08-08,600,602,594.7,598.9,120.57,18.4
2012-08-09,601,607,598.5,604.65,149.17,18.51
2012-08-10,600,606.9,599.65,602.15,227.9,18.54
2012-08-13,600,609.5,600,607.45,127.18,19.24
2012-08-14,607.05,609,603.25,608.15,170.26,18.24
2012-08-16,608,608.15,597.85,600.05,122.4,16.63
2012-08-17,598.6,602.25,591.8,595.1,114.64,16.91
2012-08-21,595,598.5,588.2,596.4,123.39,20.69
2012-08-22,594.4,600.45,591.35,596.9,143.28,19.93
2012-08-23,599.4,604.55,595.25,597.7,141.26,18.52
2012-08-24,593.5,600.4,593.25,596.3,100.2,18.04
2012-08-27,595,598.9,592.05,594.35,60.2,22.42
2012-08-28,592.9,594.55,586.5,589.35,131.2,24.24
2012-08-29,589.25,595.8,586.25,588.55,99.58,24.74
2012-08-30,586,602,586,595.9,337.55,18.23
2012-08-31,590.35,600,589.25,595.35,186.19,20.61
2012-09-03,597.55,597.8,588,590.45,110.53,19.9
2012-09-04,590.55,592.35,587.2,590.1,85.16,19.75
2012-09-05,588,596,587.35,592.1,180.18,19.92
2012-09-06,590.1,593.5,586.1,588.15,75.25,20.67
2012-09-07,594.25,595,585.7,590.4,165.38,19.25
2012-09-08,590.55,592.8,590.55,591.05,3.46,19.66
2012-09-10,591.5,597,589.35,591.15,89.39,19.18
2012-09-11,588.75,597,583.35,594.4,93.04,19.52
2012-09-12,595.25,600,593.9,599.2,95.47,19.27
2012-09-13,601,601.5,593.55,599.2,50.83,19.71
2012-09-14,606.6,614.75,600.95,612.75,391.73,18.15
2012-09-17,619,619.95,605.5,608.3,322.62,23.7
2012-09-18,608.3,612,603.85,605.45,152.53,27.83
2012-09-20,602,610,601,606.9,158.72,25.68
2012-09-21,608.7,629,605.1,625.15,365.26,24.75
2012-09-24,625.5,636.9,622.8,635,277.0,24.91
2012-09-25,633,638.9,626.15,636.9,184.98,26.47
2012-09-26,634.85,636.6,624.15,630.75,168.75,29.3
2012-09-27,633,637,625.2,630.8,250.13,20.32
2012-09-28,631.9,634.3,626.1,629.15,173.25,21.13
2012-10-01,629,632,620,622.85,125.51,22.71
2012-10-03,624,626.8,617.95,619.45,171.1,23.81
2012-10-04,621.5,633.9,621.45,631.3,199.41,23.22
2012-10-05,638,638.65,505.05,622.4,232.71,24.64
2012-10-08,623.9,623.9,616.55,620.7,144.16,25.77
2012-10-09,624.95,630.5,622,625.75,67.54,25.12
2012-10-10,624,624,616.2,617.95,66.45,26.6
2012-10-11,621.15,627.8,618.45,624.85,153.16,27.19
2012-10-12,630,635,626,631.15,244.24,22.77
2012-10-15,632.4,634.9,622.6,634.15,119.26,21.69
2012-10-16,635.25,635.5,628.1,630.4,114.64,20.57
2012-10-17,632,632.5,626.5,628.1,101.07,20.39
2012-10-18,630,637.9,624.45,636.2,88.87,20.25
2012-10-19,632,635,627,628.5,142.5,20.15
2012-10-22,625.2,640,625.2,639,130.96,20.43
2012-10-23,639.05,639.5,632.5,634.1,132.08,25.64
2012-10-25,632.65,641,629,637.35,270.2,15.17
2012-10-26,636.65,639.8,631,637.15,105.79,15.9
2012-10-29,637.85,642.5,635.55,640.6,88.21,16.78
2012-10-30,637.05,644.8,630.6,633.65,140.82,15.7
2012-10-31,634.1,635.9,630.05,634.2,118.63,15.11
2012-11-01,632.75,635.7,627.5,628.6,111.44,15.35
2012-11-02,638,638,628,630.3,85.68,14.87
2012-11-05,632,636,630.75,635,63.71,14.71
2012-11-06,633.95,641.2,633.95,639.55,116.16,15.24
2012-11-07,639.75,645,636.9,640.05,131.48,14.76
2012-11-08,636.5,641,635.5,639,61.75,15.18
2012-11-09,638.25,643,635,639.35,70.68,15.06
2012-11-12,637.25,653.8,637.25,651.3,156.24,14.52
2012-11-13,651,651.9,646.2,647.05,6.77,14.41
2012-11-15,647,647.4,639,646.25,151.95,14.47
2012-11-16,643,648.6,640.15,642.25,195.18,14.47
2012-11-19,639.75,647.9,639.45,646.75,93.13,15.81
2012-11-20,649.1,655.9,648.25,653.85,152.6,15.46
2012-11-21,655.15,665.5,649.7,663.7,212.89,13.6
2012-11-22,666.8,671.15,664,669.1,141.07,15.85
2012-11-23,669.5,672.6,659.05,669.75,87.48,14.86
2012-11-26,673,673.7,660.1,661.9,90.88,31.75
2012-11-27,664.9,683.8,664.9,680.5,279.85,19.84
2012-11-29,677.5,703.75,675.4,699.85,436.26,16.41
2012-11-30,701,705.5,689.6,703.95,273.65,18.52
2012-12-03,700,701.15,684,686.95,200.26,19.38
2012-12-04,684.1,690,681.05,685.15,148.49,19.75
2012-12-05,689,695,687,692.6,159.73,20.95
2012-12-06,695.8,698.5,680.8,694.75,187.19,20.47
2012-12-07,695.25,698,688,693.1,137.13,19.88
2012-12-10,690,696.5,689.65,693,144.15,20.8
2012-12-11,695.25,699,686.3,690.85,234.0,20.26
2012-12-12,691.25,696,688.5,693.85,133.97,19.98
2012-12-13,693.85,696,689,691.05,108.86,19.52
2012-12-14,690.05,694.4,685.35,688.75,144.33,18.81
2012-12-17,687.9,687.9,673.6,676.5,207.51,22.65
2012-12-18,677.95,682.2,669.75,675.95,225.99,19.45
2012-12-19,674.55,689.25,674.5,688,281.83,17.51
2012-12-20,686,687,680.25,683.4,175.17,17.59
2012-12-21,681,682,674.05,676,187.58,17.77
2012-12-24,680,680.15,671.8,676.1,92.5,19.26
2012-12-26,678.1,684.85,673.1,680.3,97.3,25.21
2012-12-27,684,684,676.7,680.1,167.41,18.12
2012-12-28,681.1,683,674.15,677.65,118.97,17.27
2012-12-31,677,680,674,678.6,86.42,18.06
2013-01-01,682.1,685.1,679.65,684.5,68.77,16.69
2013-01-02,689.9,690,683.05,687.35,166.75,17.07
2013-01-03,690,690,680.4,683.35,156.5,16.63
2013-01-04,685,685,672.8,679.35,184.18,17.56
2013-01-07,683.7,683.7,666,668.2,184.61,19.17
2013-01-08,668,673.4,665.7,670.25,165.41,19.69
2013-01-09,672,672.55,666.05,667.5,215.59,18.49
2013-01-10,669.5,678,666.5,675.8,153.82,16.99
2013-01-11,676.9,676.9,666.7,669.3,172.28,17.78
2013-01-14,668.15,670.5,667.1,669.3,190.53,19.84
2013-01-15,670.8,675.45,665,668.3,138.08,20.86
2013-01-16,665.55,669.2,657.6,660.5,152.07,23.54
2013-01-17,657.7,670.85,654.05,666.8,213.11,22.42
2013-01-18,670,674,655.3,662.85,336.26,19.81
2013-01-21,660,663.4,654.75,658.55,178.95,20.09
2013-01-22,658.5,661,647.55,653.75,139.36,20.73
2013-01-23,657,663,654.35,656.6,116.6,20.84
2013-01-24,655.6,662.75,655.25,660.3,101.39,18.0
2013-01-25,660.3,667,655.55,665.05,92.5,18.2
2013-01-28,665.25,672,664.45,670.35,123.22,25.38
2013-01-29,670.75,670.9,650,652.45,197.08,28.51
2013-01-30,653,658.4,644,656.65,163.86,27.88
2013-01-31,656.6,657.9,640.1,643.05,224.51,21.02
2013-02-01,644.8,644.85,636.2,640.15,167.55,20.58
2013-02-04,641.15,649.5,640,646.9,169.28,19.24
2013-02-05,636.35,647.2,636.35,644.15,119.92,19.63
2013-02-06,646.6,646.9,637.2,639.5,157.97,19.2
2013-02-07,636.3,643,634.55,641.5,145.18,19.32
2013-02-08,640.5,653.4,640.5,650.05,305.45,18.62
2013-02-11,650,659.95,650,656.95,248.8,18.66
2013-02-12,655.65,667,655.65,665.2,262.0,17.43
2013-02-13,663.3,667.4,659.5,664.2,240.87,16.98
2013-02-14,664,678.4,662,674.8,297.2,17.88
2013-02-15,671.7,680.8,668.2,676.75,211.57,18.18
2013-02-18,678,680.9,674,676,160.68,19.56
2013-02-19,674.5,677.4,671.55,674.8,40.08,19.47
2013-02-20,677.5,680.8,674.9,676.95,116.23,20.41
2013-02-21,675,677.45,664.05,666.25,182.27,21.06
2013-02-22,662.2,666.4,657.55,659.3,127.6,20.05
2013-02-25,663.25,665.2,654.1,656.45,124.6,36.75
2013-02-26,654.8,663,645.4,651.25,192.35,28.46
2013-02-27,652.3,654,640.9,642.75,207.32,27.82
2013-02-28,646.95,654.95,619.35,625.35,440.95,21.69
2013-03-01,625,629.6,616.3,622.5,268.29,21.81
2013-03-04,620.35,630.3,618,627.65,186.7,21.89
2013-03-05,630.9,634.7,623.15,632.95,166.17,21.38
2013-03-06,634.95,637.15,629,630.5,173.01,22.46
2013-03-07,628.35,642.95,627.15,641.8,94.27,20.69
2013-03-08,644.2,660,643.4,657.3,172.41,18.53
2013-03-11,657.3,659.7,650.25,655.25,139.2,30.11
2013-03-12,653,655.7,640.1,644,111.52,28.45
2013-03-13,641.05,645.9,632.2,634.9,126.23,29.24
2013-03-14,634.9,653.5,615.35,649.25,508.04,33.76
2013-03-15,645,649.9,633.8,639.4,247.2,32.36
2013-03-18,633,654,630,643.3,282.09,34.06
2013-03-19,643,643.8,624,631.55,317.09,33.41
2013-03-20,632,633.45,621,625.5,177.58,32.6
2013-03-21,622.65,628.8,603.75,607,222.3,34.31
2013-03-22,609,614.6,602.6,605.25,450.28,33.72
2013-03-25,611,613.35,607.55,609.4,415.05,35.87
2013-03-26,606,617.5,602.55,614.5,203.58,32.85
2013-03-28,616.5,631.15,606.95,625.35,300.34,22.4
2013-04-01,624.65,629,621,623.85,104.82,24.58
2013-04-02,625,634.3,617.9,629.9,107.58,23.75
2013-04-03,628,631.65,619.5,623.65,105.17,25.51
2013-04-04,618.8,623.4,613.45,616.15,126.55,26.56
2013-04-05,614.95,626.4,613.4,620.95,200.89,26.64
2013-04-08,618.95,628.95,617.75,624.45,134.9,27.67
2013-04-09,628.1,628.1,617.4,620.6,229.77,27.98
2013-04-10,626.8,633.65,618.95,632,237.17,26.41
2013-04-11,632.5,642,631.9,639.25,399.66,25.52
2013-04-12,636.1,645.85,636.1,643.7,243.91,24.96
2013-04-15,642.1,643.45,635,641.55,254.61,27.8
2013-04-16,643,665.85,642.35,663.35,226.38,26.49
2013-04-17,665,671.85,656.8,660.1,248.21,27.94
2013-04-18,654,675.4,654,673.6,153.74,25.07
2013-04-22,674.7,702,674.7,698.3,345.15,41.79
2013-04-23,698.8,700,678.8,689,410.94,36.41
2013-04-25,692.35,695,680.05,689.55,445.48,22.06
2013-04-26,687.65,692.25,683,689.1,147.29,21.76
2013-04-29,688.25,696.85,686.5,695.15,202.81,21.73
2013-04-30,694,695.95,676.8,682.3,214.45,23.71
2013-05-02,684.4,694,682.3,692.5,212.36,23.16
2013-05-03,692.6,694,678.65,680.95,210.38,21.53
2013-05-06,679,679.3,669.95,675.5,129.08,22.29
2013-05-07,676.3,689.9,672.5,688.05,189.16,21.96
2013-05-08,689,699.5,686.5,697.15,150.07,22.19
2013-05-09,699.05,699.5,688.2,690.05,78.54,21.83
2013-05-10,688.7,704.9,688.65,703.35,243.28,22.0
2013-05-11,702.1,705,701.15,702.8,15.39,22.22
2013-05-13,705,711.45,690.8,692.75,168.69,23.45
2013-05-14,690.05,694.9,685.1,689.05,114.75,23.52
2013-05-15,693.5,716,691.35,714.85,251.12,24.34
2013-05-16,712,724,711,722.8,210.0,23.83
2013-05-17,722.5,722.5,709.2,718.9,229.65,23.41
2013-05-20,719.5,724,712.15,714.5,104.78,25.11
2013-05-21,714,718,705.05,707.8,163.54,24.01
2013-05-22,707.5,712,698,703.45,95.06,23.83
2013-05-23,699,706.45,694.3,698.6,138.39,26.01
2013-05-24,705.75,705.75,694.3,701.35,144.76,25.71
2013-05-27,698.6,717,698.6,715.05,160.3,28.8
2013-05-28,714.25,720.8,706.8,713.3,119.72,28.32
2013-05-29,710.05,718.45,703.85,715.95,87.68,29.08
2013-05-30,710.1,727.3,710.1,725.15,277.35,18.24
2013-05-31,717.25,720.7,697.7,700.5,217.0,23.04
2013-06-03,698,701.4,686.55,689.15,136.66,24.9
2013-06-04,687.3,693.8,681,683.05,96.44,25.4
2013-06-05,682,694.4,678.5,687.95,129.98,24.17
2013-06-06,683.5,689.4,678,682.2,121.53,23.24
2013-06-07,681.75,693.4,673.2,676.15,162.81,23.45
2013-06-10,681.05,687,671.5,676.35,107.85,26.56
2013-06-11,673.45,680.9,662.2,664.9,198.23,27.56
2013-06-12,662,673.4,658.45,663.95,163.56,25.53
2013-06-13,657.6,661,653.35,655.1,117.32,26.71
2013-06-14,662,668.45,659.3,665.05,248.54,25.75
2013-06-17,665.6,669.2,657.35,667.35,216.88,25.63
2013-06-18,668,668,655,657.45,205.8,25.17
2013-06-19,656.1,666.6,652.85,665.2,159.29,24.51
2013-06-20,658.85,658.85,634.6,636.6,243.0,27.14
2013-06-21,636.8,642.55,630.1,635.25,284.46,26.52
2013-06-24,631.8,633.85,623.75,625.35,169.19,31.27
2013-06-25,626,646.4,622.4,634,297.9,29.74
2013-06-26,631.5,637.65,620,622.85,165.08,32.88
2013-06-27,634,652.7,622.35,646.5,433.17,26.18
2013-06-28,649.5,673.2,649.1,669.5,350.17,25.09
2013-07-01,669,674,664.65,668.75,164.79,26.44
2013-07-02,668.7,668.75,654.3,656.55,151.55,27.37
2013-07-03,654,654.7,643.6,650.65,217.03,28.4
2013-07-04,653.8,657.45,645.7,655.15,156.4,28.13
2013-07-05,660.1,672.75,658.5,667.75,159.12,27.17
2013-07-08,664,667.45,652.75,660.45,118.3,29.98
2013-07-09,662.2,673.75,662.2,670.3,117.95,29.24
2013-07-10,670.25,671.9,656.15,659.3,118.35,29.59
2013-07-11,667,686.7,666.05,683.25,180.46,26.85
2013-07-12,687,697.7,681.8,695.75,269.37,26.69
2013-07-15,691,698.05,684,695.45,147.08,29.83
2013-07-16,679,684.5,669.95,678.7,197.43,33.43
2013-07-17,677.8,680.8,647.9,662.9,375.72,30.03
2013-07-18,669.9,688.5,656.95,684.1,228.86,23.8
2013-07-19,688.05,691.95,673.15,680,212.28,25.82
2013-07-22,676,687,676,682.05,110.36,31.11
2013-07-23,687.9,690,681.05,683.6,127.34,31.12
2013-07-24,674,676,653.5,659.95,242.09,30.39
2013-07-25,660.65,666,650.15,653.85,267.33,25.5
2013-07-26,656,656.25,638,644.1,151.11,26.49
2013-07-29,643,643,629.65,632.5,236.55,27.76
2013-07-30,630.75,635,620.1,625.35,230.89,28.6
2013-07-31,621,621.8,606.9,609.75,411.71,28.97
2013-08-01,613.9,637.8,612.4,632.2,366.06,29.58
2013-08-02,630,634.8,626.85,631.25,315.72,30.11
2013-08-05,631.55,635.45,615,632.7,212.97,31.05
2013-08-06,631,631.35,606.5,608.65,299.93,32.03
2013-08-07,609.95,614.35,600,601.2,345.46,33.95
2013-08-08,604,617.5,600,610.5,311.82,32.07
2013-08-12,610.05,610.8,598.65,602.2,236.99,32.19
2013-08-13,603.85,624.8,598.15,620.5,225.82,29.7
2013-08-14,622,623.65,608.65,621.35,220.42,27.41
2013-08-16,614,622,584.9,587.9,417.62,33.84
2013-08-19,587,588.6,570.3,584.7,289.47,36.44
2013-08-20,574.95,589.9,566.5,584.75,373.82,35.33
2013-08-21,606,619.35,590,593.35,436.38,38.19
2013-08-22,589,603.7,570,588.7,443.26,39.86
2013-08-23,592,609.15,588.3,607.55,310.83,32.88
2013-08-26,612.35,622.8,602.55,611.3,223.77,39.58
2013-08-27,597.3,600,555.45,561.9,778.8,48.63
2013-08-28,555.7,572,528,561.95,509.72,55.17
2013-08-29,568,582.5,568,572.05,584.16,40.53
2013-08-30,571,600,570.65,594,535.94,38.37
2013-09-02,598,604.35,582.5,589.5,288.51,39.72
2013-09-03,596.9,596.9,557.05,562.55,258.69,45.08
2013-09-04,567.45,576.85,559.15,564.05,296.92,46.21
2013-09-05,584,622.9,584,609.5,500.15,44.71
2013-09-06,611,620,586.75,616.2,287.72,46.07
2013-09-10,620.55,641,618.4,638,321.31,47.6
2013-09-11,633,650,625.55,647.25,202.51,48.35
2013-09-12,642.5,646,627.6,633.95,280.29,45.97
2013-09-13,632.45,634.5,621,629.2,243.92,45.91
2013-09-16,637.5,648.9,629,642.8,194.8,48.85
2013-09-17,638,645,633.6,642.25,135.06,47.63
2013-09-18,643.6,654.9,631.15,650.5,176.47,49.09
2013-09-19,680,689.9,676.3,683.2,498.6,47.2
2013-09-20,682.5,686.45,635.25,659.05,406.48,41.8
2013-09-23,651,652.35,633.1,641.95,224.16,51.03
2013-09-24,633.05,644.35,629.95,638.45,290.43,51.93
2013-09-25,638,641.7,613.2,620.6,325.94,52.47
2013-09-26,621.35,626,618,621.15,350.76,37.61
2013-09-27,622,624,605,608.9,250.56,38.21
2013-09-30,606,612.85,587.7,593.05,255.54,39.36
2013-10-01,598.8,614.4,589.35,611.65,196.57,38.43
2013-10-03,615.3,639,610,636.2,152.95,37.66
2013-10-04,635.5,647.4,635,640.45,218.88,37.61
2013-10-07,636.5,638.15,618.25,634.3,155.2,39.51
2013-10-08,650.5,654.55,625.8,632.65,187.44,39.0
2013-10-09,625.2,650.9,623,649.15,139.1,39.12
2013-10-10,649,649,633.35,641.05,133.69,39.04
2013-10-11,647.3,663.75,639.35,661.3,218.0,36.17
2013-10-14,657.55,669.3,648.65,667.5,204.27,36.9
2013-10-15,673,675,646.6,652.45,265.84,32.97
2013-10-17,653,659.95,642.55,654.2,236.85,32.31
2013-10-18,655.25,679.55,655.25,676.6,356.82,31.02
2013-10-21,674,678.8,662.55,671.25,187.97,33.47
2013-10-22,671,673.95,665.2,669,146.48,32.02
2013-10-23,669,669,653.8,660.2,223.4,31.91
2013-10-24,656.2,675.75,656.2,669.3,206.25,30.12
2013-10-25,665.25,674.95,663.15,672.55,149.77,28.27
2013-10-28,673,675,665.4,667.9,140.63,36.81
2013-10-29,668,689,655.55,686.5,257.44,38.59
2013-10-30,686,687.5,675.75,679.35,173.86,36.09
2013-10-31,676.2,685.05,673.4,680.8,309.04,27.03
2013-11-01,681.6,688,678.2,683.8,267.01,28.63
2013-11-03,685,686.55,678.1,680.45,13.77,29.86
2013-11-05,680.45,685,673,676.25,241.94,28.67
2013-11-06,678.9,679.2,665.25,668.9,77.22,28.74
2013-11-07,670,677.5,656.9,665.4,130.33,28.35
2013-11-08,663.4,667.65,644.65,652.5,220.82,28.33
2013-11-11,644,660.7,616.7,654.25,182.62,28.83
2013-11-12,652.55,663.05,643.35,645.95,146.55,28.68
2013-11-13,639,647.45,628.35,633.7,167.87,30.13
2013-11-14,638,649.9,638,642.2,203.63,28.77
2013-11-18,651.4,670,649.05,668.8,245.82,28.76
2013-11-19,668.4,668.4,657.45,660.05,112.23,28.35
2013-11-20,656.7,659,646.4,649.55,136.7,27.43
2013-11-21,644.55,645.6,635.15,637.65,204.74,29.33
2013-11-22,642.5,646.9,635.1,642.15,120.24,27.2
2013-11-25,648.05,661.75,648.05,659.75,264.75,33.33
2013-11-26,657.7,659.9,648.4,652.95,236.81,34.07
2013-11-27,651.1,658.75,644.1,653.55,139.9,35.03
2013-11-28,655.6,663,648.05,653.4,241.99,27.89
2013-11-29,655,668.9,655,661.3,158.55,28.14
2013-12-02,662,665,658.05,661.3,113.5,31.49
2013-12-03,660,662.2,652.65,655.75,169.03,32.29
2013-12-04,654.9,659.55,653.45,657.6,172.12,32.03
2013-12-05,671.55,689.9,671.55,688.1,549.17,30.01
2013-12-06,684.9,689.6,678.25,682.7,273.82,31.23
2013-12-09,710,717.4,692.55,696.65,444.7,27.56
2013-12-10,692.35,701.85,690,696.7,435.86,25.93
2013-12-11,690.1,701.8,686.9,695.55,212.86,25.88
2013-12-12,693.2,700.55,690.5,695.2,223.53,25.29
2013-12-13,687.8,702,685,689.95,438.3,25.73
2013-12-16,688,690.9,681.2,684.35,368.02,28.96
2013-12-17,675.65,675.65,654.05,657.6,297.45,34.32
2013-12-18,650.5,680.65,649.55,666.25,233.96,32.13
2013-12-19,679,683.95,650.4,652.55,164.67,25.89
2013-12-20,657.8,668.6,650.1,664.6,94.21,23.45
2013-12-23,658,671.5,657,664.45,92.22,25.98
2013-12-24,665.55,666.5,655.05,657.3,58.66,24.66
2013-12-26,659.85,672.2,656.9,669.05,133.75,21.78
2013-12-27,664.1,675.45,664.1,669.65,91.58,22.08
2013-12-30,676.8,677,665.15,669.5,70.8,22.77
2013-12-31,672.1,672.3,660.1,665.85,87.39,22.53
2014-01-01,668,669.8,663,665.15,74.81,22.68
2014-01-02,665,674.75,653.55,657,120.25,23.0
2014-01-03,652,666,650,663.1,107.66,22.86
2014-01-06,663,663,657,661.7,98.48,22.86
2014-01-07,667.1,670.95,653.3,664.4,130.7,23.35
2014-01-08,665.2,666.95,660,664.7,77.25,24.68
2014-01-09,663.2,666.05,657.1,662.95,62.56,23.41
2014-01-10,662.95,674.7,656.3,662.05,102.53,22.49
2014-01-13,660.1,676.95,656.9,672.85,79.61,23.67
2014-01-14,669.05,676,668.3,672.3,60.21,23.26
2014-01-15,673,682.7,669.6,680.55,78.45,22.39
2014-01-16,684.4,685,670.35,673.05,76.3,23.78
2014-01-17,675,675,659.05,665,722.11,23.44
2014-01-20,668.1,676.7,666.4,670.05,93.99,22.83
2014-01-21,672.95,678.8,670,676.1,105.56,21.47
2014-01-22,675.5,684.7,674.65,677.1,119.57,22.67
2014-01-23,675,681.1,672.75,679.5,93.04,20.99
2014-01-24,670,674.95,663.7,673.4,148.7,21.59
2014-01-27,664.9,664.9,645.6,649.2,278.4,32.42
2014-01-28,648,656,638.6,644.45,297.0,31.99
2014-01-29,647.5,650.9,640.55,645.45,177.07,40.01
2014-01-30,637.5,639.9,627.65,631.8,180.83,23.35
2014-01-31,630,636.3,625.1,628.5,151.14,22.65
2014-02-03,629.95,634,625.1,626.5,75.15,25.05
2014-02-04,621.65,635.5,616.8,630.6,116.26,25.76
2014-02-05,631,639.8,625.1,637.45,109.43,25.05
2014-02-06,638.75,649.6,629.5,647,215.7,22.43
2014-02-07,652.4,654.5,642.1,647.75,65.32,23.2
2014-02-10,647.65,650.15,636,643.9,101.02,25.4
2014-02-11,646,647.15,639.3,644.8,71.96,24.03
2014-02-12,646.6,652.8,643.65,645.45,104.11,23.1
2014-02-13,646,648,631.25,632.5,50.18,23.26
2014-02-14,634,643.85,629.35,641.8,67.67,21.16
2014-02-17,642,652,641.1,650.4,59.2,21.3
2014-02-18,648.5,664.4,647.4,660.4,82.89,19.05
2014-02-19,656.2,672.25,655,670.05,67.51,19.3
2014-02-20,665.8,667.45,660.85,662.75,57.19,21.51
2014-02-21,659.85,669.6,659.7,664.4,50.63,21.06
2014-02-24,662.1,673,655.75,671,83.63,24.12
2014-02-25,674,676,666,671.1,67.42,28.32
2014-02-26,670,679.2,668.55,677.4,76.83,18.07
2014-02-28,682,682.9,665.15,669.6,82.07,18.49
2014-03-03,665.2,672,663.2,666.2,61.4,20.22
2014-03-04,666,673.85,664.25,671.7,107.87,19.43
2014-03-05,673.5,675,662.5,669.75,66.84,19.27
2014-03-06,673,677.7,668.1,675.6,83.28,20.02
2014-03-07,679.6,714.9,676.2,711.45,398.66,23.83
2014-03-10,706.5,736.9,700,734.45,474.64,27.68
2014-03-11,734.5,740,719.55,725.15,236.38,26.81
2014-03-12,721.25,733,716.5,725.55,128.93,27.03
2014-03-13,727.5,749.5,727.5,742.35,212.4,27.9
2014-03-14,735,739.9,724,732.15,223.08,25.99
2014-03-18,735.4,744.8,728.3,734,148.92,26.71
2014-03-19,740,743.3,735.75,738.45,111.75,27.27
2014-03-20,738.45,738.45,728,730.2,94.98,24.73
2014-03-21,735.15,737.5,731.2,733.85,138.11,23.58
2014-03-22,736,736,729.45,732.4,7.75,23.86
2014-03-24,734.5,752.9,734,750.65,219.06,34.83
2014-03-25,750,760.55,747.75,750.15,151.33,33.32
2014-03-26,752.8,756.3,744.1,746.05,175.83,36.17
2014-03-27,750,760.75,742,746.75,459.89,28.94
2014-03-28,749.95,754.1,735.05,744.95,225.53,29.14
2014-03-31,747.95,753,743.1,748.8,154.68,31.0
2014-04-01,751.5,753.55,732.55,738.1,148.95,29.08
2014-04-02,744.95,746,721.9,731.9,189.45,29.58
2014-04-03,736,738,726.25,728.8,101.57,27.86
2014-04-04,725.55,733,720.05,725.45,134.88,25.74
2014-04-07,725,732,723.1,725.35,213.43,26.49
2014-04-09,728.05,744.9,721.75,741.85,192.54,27.99
2014-04-10,744.65,748.65,736,739.4,139.22,31.83
2014-04-11,734.05,744.8,733.9,738.15,96.24,27.46
2014-04-15,734.3,738.8,718.1,723.95,151.63,32.54
2014-04-16,723.2,731.8,721.1,725.95,64.96,31.31
